KKUK,"{'F': '[]FUUFU+', 'T': '-IFF-[FK]K', 'K': '[U]FT', 'I': 'TFFKUTF'}",60,0.02
QQ,"{'F': 'X-', 'R': 'XQ[[FX]]+X', 'X': 'FXF-R', 'Q': '[[[]]FR]Q'}",90,0.02
HMFM,"{'F': '+-F', 'M': 'FF-HFHFF+', 'H': '[[]]F+'}",60,0.0
FFGF,"{'F': '[G]F', 'G': '[G--GF]'}",90,0.0
IMO,"{'F': 'I', 'I': '[-][IOOF]KF', 'M': 'KI-O', 'K': '+', 'O': 'K'}",225,0.1
RX,"{'F': '-FE-', 'X': 'XAR+FBFB+', 'B': '[]', 'R': 'XBF', 'E': '-', 'A': 'X+'}",36,0.0
BJFP,"{'F': 'SJ-VFSSF', 'J': 'P+BBSF+F', 'S': '[[]JJV]BFB-', 'P': 'PB', 'B': 'F+FP-V-'}",36,0.02
J,"{'F': 'IFSFJ', 'U': '[F]', 'P': 'UFSII-U', 'J': '[+[U[FJ]+]-]', 'S': 'U-FJI'}",36,0.04
IOA,"{'F': '[+]GGIG', 'O': 'QGFGFOGG+', 'Q': '[[A]]IQ', 'I': '[O]', 'G': 'IQFFQFFAA', 'A': 'FFQOFG--'}",45,0.0
IMFM,"{'F': '-++C', 'I': '[]CFC', 'M': 'FCM', 'G': '+F-I', 'C': '[M]'}",45,0.02
VF,"{'F': '[F]', 'V': 'FVV-'}",60,0.06
FF,"{'F': '[]+-FF-OF', 'O': '[F][-]O'}",69,0.0
F,"{'F': '[]I+', 'I': '[[]IF]-YYF', 'Y': '[-+]+-'}",45,0.0
F,"{'F': '[]BFFFO-+O', 'B': 'U', 'U': 'O-[E]BUB', 'O': 'OFF-FFF-'}",36,0.02
RRJR,"{'F': 'WRRF', 'J': '[S]', 'W': 'S-PFFFR', 'P': 'JFF[S+]', 'R': 'WRRPSPP', 'S': '+-'}",90,0.0
QTT,"{'F': 'F+FST', 'A': 'T[-]++BAA+', 'Q': '[]QTBQ', 'B': '[F+FB+S]SS', 'T': '[-F]FT--', 'S': 'QFFS-T-F'}",unknown,0.0
FEHE,"{'F': 'F', 'E': 'E++-F', 'H': '--'}",60,0.18
NPBN,"{'F': '[]', 'P': '+N', 'B': '[]', 'N': '-PP-FPPF-'}",36,0.06
G,"{'F': '+F-K', 'G': 'GF+F+', 'K': '[[P]]', 'C': 'F', 'P': 'GFF+++FFC'}",90,0.0
YFFF,{'F': 'F-Y--+F'},45,0.04
FHFH,"{'F': 'F-FFF', 'H': 'H-'}",17,0.0
RAF,"{'F': 'RASLFA', 'L': 'R[I]AFLL-', 'I': 'SFF[S+I]F', 'S': 'SS[SRRFR+]', 'A': '[F-]R', 'R': '+LF'}",60,0.06
I,"{'F': 'P', 'P': '[]+FF', 'I': 'PFF-I+'}",60,0.06
TF,"{'F': 'NFT-FT', 'N': 'ZZ-N', 'Z': 'FNFF+ZZ+'}",90,0.08
ZZZZ,"{'F': '[][F]-F', 'Z': '[]++F[ZZ]F+'}",60,0.0
MF,"{'F': '-++M', 'M': '[M]FF--FF'}",36,0.14
XGNF,"{'F': '[XF]XN', 'X': '-NX', 'G': 'XXGWGXF-', 'W': 'XXWFWFGWX', 'N': '+F+NNW'}",60,0.0
FFF,"{'F': 'F[FYF]-+', 'H': '+YD', 'D': '[H[Q]D]ZZFF', 'Y': '[-D]+', 'Q': 'ZFQDF+Q', 'Z': '-FFQF'}",36,0.14
WWUW,"{'F': 'W', 'U': '[]', 'W': '[FW]+'}",60,0.0
J,"{'F': 'YA+-FYV-', 'A': '[-]HAHF', 'V': 'HAFFV', 'J': '++V+', 'H': '[[]Y]HHH-V'}",45,0.0
FDF,"{'F': 'FST-FFS', 'D': '-', 'T': '-F', 'O': '[]', 'S': '+DOFFFS+'}",60,0.0
LV,"{'F': 'VL-SVY', 'L': 'F--L+Y+Q', 'Y': 'Y-S-', 'S': '[[]]+[SLL]LL', 'Q': 'LFF'}",60,0.04
UFR,"{'F': '-[U-UFFF]', 'Z': 'Z[+]ZZ', 'U': '+', 'R': '+[R]+F--U'}",32,0.04
BHVF,"{'F': '[[[[[]]F]]F]V', 'V': '[]', 'H': 'B-VVFF', 'B': '+V-'}",90,0.0
GD,"{'F': '[D+G+]DK', 'V': 'FF--VK-V+', 'K': 'DF+FVGK-', 'G': 'KF-KF-D+', 'D': '[]FDFD+VV'}",36,0.02
VDP,"{'F': '[][--]F', 'D': '-F+FFFP', 'C': 'D-DF-D', 'P': '+C-', 'V': 'F++'}",24,0.12
R,"{'F': 'FF-++', 'J': '[][-JFFF]JF', 'R': '[[]]--F'}",60,0.08
JHJJ,"{'F': 'WW+F++', 'J': 'WW-H[-FF]-', 'W': '-J[-H]W-'}",187,0.2
W,"{'F': '+W-W+WFWW', 'W': '[[]+]++G', 'G': '[]-[EL]WE-', 'L': 'F', 'D': 'GDLFFL+'}",90,0.02
FS,"{'F': 'YYF-SE++E', 'E': 'SSSFS', 'S': 'L+FBFFYFY', 'Y': 'ELFEB', 'L': '[LBE]Y-'}",36,0.04
FK,"{'F': 'FJXXKKF', 'J': 'ZK', 'X': 'X-Z-KK', 'K': 'J', 'Z': '[[]-]FF-Z+X'}",44,0.0
MQQ,"{'F': '[F]F-F', 'M': 'M+-QQ-F-', 'Q': '-'}",90,0.02
CH,"{'F': '[SC[SSCF]F]', 'S': 'SS', 'C': 'B+SS+', 'H': '+-F'}",90,0.0
OO,"{'F': '++F+OF', 'O': '-FEE+F-F'}",45,0.0
ZHF,"{'F': 'YHF', 'H': '[[+]YZY]Y+', 'Y': '+F[FF[Z]]FF', 'Z': 'ZH'}",45,0.02
PPDD,"{'D': 'FFS+', 'S': 'D[[F]][-]PD+', 'N': '[F]', 'C': '[[+]FFN]'}",90,0.0
Y,"{'F': 'F+NN-FO+', 'O': 'YOFNF', 'N': 'Y[N]-', 'Y': 'N[F+FMF-]', 'M': 'OMFNN'}",263,0.0
MFFC,"{'F': 'F', 'M': '-R-MF', 'C': '[M][+-]', 'R': '[M+-MR-]'}",36,0.04
EGF,"{'F': 'GVGFF', 'G': 'F----', 'V': '+FG+FV++E', 'E': '[[]VFFF]'}",146,0.02
DAI,"{'F': 'F+JD', 'D': 'AD', 'V': '++VI-J', 'J': 'F', 'A': 'JJAA', 'I': '+VAD'}",90,0.0
Y,"{'F': 'F--F', 'Z': 'Z', 'Y': '+-YYU-ZY', 'W': '[[W]F]FF', 'U': '-UUWZY'}",339,0.02
FOI,"{'F': '-+OI-', 'I': '[-[]F-]OO+', 'O': '[OI-F]+OI'}",60,0.04
OR,"{'O': '[+]F+OV-', 'V': 'V', 'R': 'VVOVV', 'Z': 'ZFZFV'}",60,0.02
EFF,"{'F': '[]F-EFFE', 'L': 'F-+', 'E': '[]L[LLLLE]F'}",200,0.06
KFF,"{'F': '+F+K', 'K': 'FF'}",173,0.16
JFXV,"{'L': '[]-L-F', 'X': 'FVFJFL', 'J': 'FJ-X-B', 'B': '[X]++', 'V': 'BFFB'}",60,0.06
UYHF,"{'F': 'UF-HCFUFY', 'Y': 'HY[FU[CN]]H', 'H': 'NC[HF-]', 'C': 'FHFF', 'U': '-FFNHHFFN', 'N': 'FYY'}",unknown,0.04
TO,"{'F': 'SFA', 'S': '-H+++-A-+', 'T': 'F+H[F]FFF', 'O': '[H]FFO', 'H': '+A', 'A': '-[F-]F+A'}",90,0.04
YMM,"{'F': 'F', 'M': '-++[F]M+', 'Y': 'FYFMFMYF'}",90,0.0
WK,"{'F': '-', 'U': 'NKCU--', 'C': '[CK]F', 'N': '-', 'W': '[]FFK-N', 'K': '[U]KFWN'}",36,0.02
DI,"{'F': '[]J[D-G]J', 'D': '[[G+]J]', 'I': 'O[F-]G+DO+', 'J': 'G[O-]J', 'G': '+GI', 'O': 'GO-OF'}",36,0.0
FX,"{'F': 'F+FEE-', 'E': '[[[]]]--', 'X': '+'}",45,0.08
LFL,{'F': 'FFF-FLF'},90,0.16
OFZ,"{'F': 'ZOF[OFF]H', 'Z': 'OHF', 'H': 'M-OF-HFFM', 'O': '[O]FOMMM', 'M': 'ZFHM'}",132,0.02
FS,"{'F': '[]NFFI', 'S': '[[]+[]]SSFIF', 'I': 'FF[F]', 'N': '+F'}",45,0.0
NU,"{'F': '[C]UUN-', 'N': '-CFNF+N+', 'C': 'FUNU', 'U': 'F-U[+-CC]+'}",60,0.06
FBR,"{'F': '[[X]-P-F[]P]', 'P': 'RFFF-', 'B': 'F', 'R': 'XBBF+-N-+', 'X': 'FRBFX', 'N': 'XP[BRFFN]'}",175,1.0
LY,"{'F': 'YYFLXL', 'X': '-[+Y]Y', 'Y': 'F', 'L': 'LFF+F'}",60,0.02
ISFF,"{'F': '[]G', 'W': 'WFII-++F', 'G': '[FW]+-SIG', 'I': '[I[]F-W]F', 'S': '[+F]S-F[G]'}",14,0.2
THQQ,"{'F': 'HHQ', 'H': 'FVV+', 'O': 'T-FH+QQQ', 'Q': '[O]', 'T': '+O-OQ++O', 'V': 'FFFHQ-TTQ'}",60,0.08
CCQ,"{'F': '[FQ]F', 'N': '[FQQ]', 'Q': 'S[[F]]NS', 'S': 'CS', 'C': 'QSFFS--Q'}",36,0.06
FRZR,"{'F': '[][F]R-R', 'P': '[[]]', 'L': '-', 'Z': 'PFP-ZFPPF'}",45,0.02
A,"{'F': '--A-FA+FF', 'A': 'F'}",45,0.02
K,"{'F': 'KFZZ[U+C]', 'K': 'CFKUZK', 'U': '[[]FC]ZZ', 'Z': '-FZFC', 'C': 'CUK'}",45,0.0
FYDS,"{'F': '[]FY', 'Y': '+Y-SFA', 'D': 'FSA+--FF', 'A': '++-FSFSYY', 'S': '[F[S]]DY'}",36,0.04
X,"{'F': '++FOXF-', 'X': 'FOF-+OFF', 'O': '[O]+O+[XFX]'}",191,0.04
J,"{'F': '[F[]E]-', 'E': '[F]', 'J': '[E-EF]JEE'}",36,0.0
FFFD,"{'F': 'FDF+', 'D': '-F[D]'}",269,0.12
T,"{'F': 'TDFKFS', 'K': '+KS-', 'T': '+F', 'D': 'HK[FK+]SF', 'S': 'SHDF', 'H': 'TT'}",60,0.0
FJPJ,"{'F': '+FPFFF[F]', 'U': 'FJJ', 'J': '[]+P+-FF'}",90,0.04
FQQF,"{'F': 'F', 'Q': '[[]F]Q+', 'C': 'FCF[+Q]C'}",90,0.02
EEE,"{'F': 'E', 'E': '-[M[]F]F-', 'M': 'F'}",45,0.04
B,"{'F': 'O', 'B': '+F-[-]OB+B', 'O': 'EF+'}",36,0.02
SFG,"{'F': 'RG[F]-', 'G': '[]FFYGSR', 'R': 'U', 'Y': 'GFFUR'}",60,0.02
OF,"{'F': 'X+F', 'B': 'X+---BX', 'O': 'O-', 'X': '[[]+OFFX-]'}",12,0.08
DFD,"{'F': '+', 'I': '-QFF', 'Q': '-+[QDGF]', 'V': 'V-', 'G': 'FGQ-', 'D': '[QFF]-FFG'}",45,0.0
FL,"{'F': 'FF+', 'L': '[+]+[-]'}",90,0.0
L,"{'F': 'LFN+++U-F', 'U': '+', 'T': 'L-F', 'L': '[[]]FUUT', 'N': 'FU-TU'}",36,0.0
S,"{'F': '+F[F]+--F', 'S': '[]F'}",90,0.04
YWRF,"{'F': 'YFR+H[-]Y', 'Y': '+F+W+FFR-', 'U': '[R]', 'W': '[H]RHFW+H', 'R': '[]Y', 'H': 'H-FH'}",90,0.1
CQCJ,"{'F': '--FFJX-FF', 'J': '[[-]]', 'Q': 'CXFJF', 'C': '[J]F+JC', 'X': 'CQX-'}",36,0.04
B,"{'F': 'FRRFFBFHH', 'H': 'B[BR+A]F[H]', 'A': 'FRJH', 'B': 'RB-F', 'J': 'BAFR[B]+B', 'R': '+R'}",34,0.0
T,"{'F': 'D', 'T': '-FD-+', 'J': 'H+H+', 'H': '[FTJ]F+TF', 'D': '[][+J+]JFTF'}",45,0.02
WQQF,"{'F': 'QN-W', 'N': '+WN', 'Q': '[NFF]', 'W': '[Q]NFF'}",316,0.0
YFT,"{'F': '-', 'W': 'FYF+-[F]+', 'Y': 'TY-T--', 'T': 'YFFF-T'}",90,0.02
AFAJ,"{'F': '--', 'J': 'A[ALF]-J', 'L': 'GF-FGAA', 'G': '-+JFAFA', 'A': 'L[F+[]LJGL]'}",233,0.04
FJJF,"{'F': 'F[A[J[JA]]A]', 'J': '[]J+F', 'A': 'AFF+-JJ'}",60,0.0
TF,"{'T': '[[]+]XFUXP', 'X': '[]GU', 'P': 'FTT-', 'G': 'UP', 'U': 'PP'}",198,0.0
I,"{'F': '[[]]FIFIF', 'I': '[I]F+'}",45,0.02
ZFTP,"{'T': '[-]', 'Z': '[ZP][R+T]FF', 'R': 'PFTZ+-+', 'P': '+TF'}",60,0.02
ZZMF,"{'F': 'FPMP[P]+++', 'Z': 'F+MF[M]MF', 'M': 'MF-F-M'}",45,0.04
FZ,"{'F': 'Y[N]FZNF', 'Y': '++', 'N': '[Q-[+]]', 'Q': '-Q+Z', 'Z': 'CC-YN'}",60,0.04
VZZ,"{'F': 'ZV+Z', 'Z': '-F+', 'V': '--FVF'}",36,0.0
HFMM,"{'M': 'HG+F', 'G': '-+H+GG', 'H': 'F-+F'}",157,0.16
HDDH,"{'F': '[FD]H+', 'H': 'K[+FFFH[]]F', 'K': '[]FFK-H', 'D': 'D-F+'}",45,0.04
W,"{'F': '[[[+]]]FFW+', 'W': '+F[+]F'}",60,0.02
QMLM,"{'F': 'M[+][Q+]', 'L': '[Q]M', 'M': '[F]F+FFF'}",90,0.0
SSFF,"{'F': '[-]FS+F-F+', 'S': '[[]-S+F]++'}",45,0.02
SS,"{'F': '+S-[-]S', 'S': '+[FSFF]-FF'}",45,0.02
CCF,"{'F': '[]+-FG-+-G', 'E': 'F[GEG[G]]+F', 'G': '[][-F]', 'C': '[F]'}",90,0.02
K,"{'F': '+JEGB', 'E': '[]E+GFKFGG', 'K': 'BBBKGJF', 'B': 'KK[FB]JJF', 'J': 'BKKKBF', 'G': '+[B-]F'}",90,0.06
TFT,"{'F': 'F-J-[F]G', 'E': 'F', 'N': '-F', 'J': '[J[FF]]-F+', 'G': 'JEE'}",167,0.08
FB,"{'F': '[[+]B-]QBQF', 'T': '-+FTB+FBB', 'B': 'TQ', 'Q': '+'}",36,0.0
JCHH,"{'F': 'H++C', 'H': '+CFFFF+J', 'C': '-+H+-'}",319,0.0
O,"{'F': 'M', 'O': 'U--F', 'Y': 'UFUUY', 'U': 'FF--Y'}",45,0.02
HFH,"{'F': '[[]]--FX', 'H': '[FX]H+', 'X': 'FFXH+H'}",36,0.0
B,"{'F': '-MM++ED', 'B': 'BE[+]GFD-G', 'E': 'EEFG+G+DG', 'G': 'DDG', 'D': 'E', 'M': 'M+-EE'}",138,0.04
KKK,"{'F': 'J', 'J': '[]+R', 'K': 'RFF', 'L': 'J-LRKFR', 'R': 'LRJ-J'}",90,0.08
P,"{'F': 'P+O[OE[F]]', 'M': '+O[VPPF]M', 'V': '++MFVOF', 'P': '[P]F', 'E': 'FE-+M++-', 'O': '[M-]'}",352,0.04
CFF,{'C': 'CF--F--'},90,0.0
YYQ,"{'F': 'FF', 'P': '[JPPFFYF+]', 'Q': '[FJ-]', 'K': '+-PQPFF-', 'Y': 'FFP++', 'J': '-YQKF'}",60,0.02
NN,"{'F': 'E[+]SE+FEX', 'X': '+', 'E': '+F++-NF', 'S': '[]+S-NNN', 'N': 'H+SHFEF', 'H': 'FF'}",60,0.02
FRFF,"{'F': '[]FFFF+', 'R': '[]R+F'}",45,0.0
MXE,"{'F': '[+U]', 'U': 'FEX', 'J': 'X[JU]EJ', 'M': 'U[JF]M+F+', 'E': 'M-FUF', 'X': '[]UFXEEF'}",4,0.02
Q,{'Q': '[]QF+Q+'},60,0.04
LHQL,"{'F': 'HLLUFQQE', 'H': 'F[E]', 'L': 'EFU', 'E': '-UQ', 'U': '[F]L[-F]', 'Q': 'FLHEUH'}",90,0.04
TFT,"{'F': 'M[F]', 'M': '[]+-FTBBM', 'T': 'F[[FF]UTT]-', 'U': 'FT-U', 'B': '[F]UMUT'}",36,0.06
FC,"{'F': 'F', 'U': '-+', 'J': 'C+', 'C': 'JJFU-', 'E': 'F-[FEVF]E', 'V': '[J]JF-F'}",60,0.0
AFA,"{'F': '[A]-AF-A', 'A': '[+-FF]F'}",191,0.02
M,"{'F': 'F-', 'M': 'MEWEWW', 'E': 'WB', 'W': 'IWIFME-', 'I': '-[BIM]+', 'B': 'W-W-WE'}",45,0.08
Y,"{'F': 'M', 'M': '[[[M]]+[]]F', 'Y': 'M-MYF'}",36,0.02
FI,"{'F': '[[]S]SF-', 'I': 'IF', 'S': '[+-]I-FF'}",45,0.0
RFF,"{'F': '--F+RR-', 'R': '+-RR[F+F]R'}",200,0.0
IE,"{'F': 'F[FFFIE]F', 'I': 'FII', 'E': '[[FE]F]+EFI'}",186,0.02
S,"{'F': 'B-V-DB', 'Q': '[F]V-B-', 'S': 'F-SVS', 'D': '[[VD]]FD', 'V': 'FDSSD-QSF'}",90,0.0
SQQQ,"{'F': 'QQ[+-]', 'Q': 'F-[S]-F+F', 'S': 'S-F'}",224,0.02
GG,"{'F': 'T', 'G': 'FP+-', 'P': 'T++TFG', 'V': 'FXG', 'X': 'PVF+', 'T': 'TF+'}",83,0.0
OOOJ,"{'F': 'PPJOJF+', 'P': 'O+YFJPOYJ', 'G': 'YFFFPP', 'O': 'O', 'J': 'GFPP', 'Y': '+O++O+GP+'}",90,0.12
VPP,"{'F': '[OF]-', 'O': 'P', 'C': 'V-', 'V': '[V+-O[]OC]O', 'P': 'OFFFP-PP+'}",45,0.12
AFZ,"{'F': '-F', 'R': '+F[R-]', 'A': '[F]-ZAFF-', 'Z': '-A'}",60,0.02
HKF,"{'F': '[-]B+', 'B': 'BQ+FB'}",60,0.06
TXX,"{'F': '-F+J-', 'J': '+TJP', 'L': '-LTT+-', 'T': '-+TTFJX', 'P': 'XFT', 'X': '[]PFPTX'}",90,0.06
FMW,"{'F': 'X+-[XQ]F', 'M': 'QQXXXQ--', 'X': '[M]-F-WMX', 'Q': 'FY', 'Y': 'FFMXX', 'W': '[[-]M[]WY]F'}",90,0.06
TFR,"{'F': 'TA-VA', 'A': '+', 'T': 'VTV+F', 'G': 'F-[-]FG', 'R': 'G'}",36,1.0
QQ,"{'F': '+-QF-F', 'Q': '[]F'}",36,0.04
XFA,"{'F': 'F-XF', 'X': '+F--DAXO', 'A': 'ODDAFX', 'O': 'DXXA', 'D': 'FDO+X+F'}",211,0.04
FF,"{'F': 'H', 'H': '+++HF+-'}",60,0.02
REFA,"{'F': '-FR+', 'R': 'FA', 'E': 'ERAZ+R', 'A': '[-]Z+RZE+A'}",60,0.06
RT,"{'F': 'THLF+L', 'R': 'C', 'L': 'HFT-L', 'T': 'FFTFTFFLF', 'H': '[R-]'}",45,0.0
HOC,"{'F': '[]OCRRRCF', 'O': 'RFRH', 'C': '[]C+O', 'R': '[[[]HFF]-]C', 'H': 'C+FRR'}",60,0.02
KFK,"{'F': 'KJ[J[]]F', 'K': '[]J+K[F]', 'J': '[K]K-'}",305,0.02
GA,"{'A': 'FFFGGF--', 'E': 'FE', 'D': '-+F', 'G': 'DE++', 'N': 'GEF'}",45,0.0
FFEE,"{'F': 'D-', 'D': '[E]+F', 'E': '-F-FDFDF'}",45,0.06
FFFS,"{'F': 'FS-', 'V': '-FF', 'S': 'FV'}",90,0.0
FW,"{'F': '[W]++-FZWF', 'Z': 'WWF-', 'W': '[F]FZW+FFZ'}",90,0.0
FK,"{'F': 'U-T', 'K': 'J', 'J': 'JF', 'P': 'T', 'U': '-P', 'T': 'PPTJ'}",36,0.0
FFF,"{'F': 'FH[+[]]', 'H': 'FH--'}",90,0.0
NNNF,"{'F': '-[F]FF', 'N': '-N[F]FFFF'}",60,0.0
QPP,"{'F': 'P[[+FQ-M]F]', 'M': 'KF+M-MPKP', 'P': '+PF', 'K': 'Q-M[MF][QF]', 'Q': 'F'}",45,0.1
FENY,"{'F': 'MF', 'Y': '[]BBM', 'N': 'F[++Y]N-F', 'B': '[MFM]', 'M': '+FBN++'}",60,0.02
WV,"{'F': '[W]VFF', 'V': '[F]V', 'W': 'V-', 'J': '-D-VFW', 'D': '[VW]'}",90,0.0
E,"{'F': '[[]HN]', 'N': '[[]]C', 'H': '[+]N', 'E': 'E[CEN]F', 'C': 'FC++CFE'}",90,0.0
FCDQ,"{'F': 'PD[FF]P', 'C': '[F+]+PC', 'H': '+P', 'Q': 'F+DHPF', 'P': 'HF+', 'D': '-DFD[+HP]'}",226,0.0
D,"{'F': '[]FZFVZ', 'Z': '[FF]', 'J': '[F]J', 'V': '+J', 'D': 'J+FFJDV-Z'}",351,0.0
FD,"{'F': '[DU]UF', 'Y': '[]+YF', 'U': 'FYU', 'D': 'UD'}",36,0.0
G,"{'F': '[]OG-OO+F', 'O': 'O-FFG+G+', 'G': 'OG[FP][-+P]', 'P': '[]G+'}",36,0.0
WFFF,"{'F': '[F]F+-F', 'W': '[F[]W]-F+W'}",36,0.0
K,"{'F': 'KDF[+]', 'K': 'K-F--', 'D': 'FUF-DK'}",45,0.0
UHBU,"{'F': 'HBFUU', 'H': '[+B]M-', 'B': '+', 'U': 'JFF-F', 'J': 'MBMFFFFFJ', 'M': 'UFFF[F]B'}",45,0.0
FFFV,"{'F': '+--FFV++-', 'C': '[[[][[]]CF]+]'}",45,0.0
WW,"{'F': '[F+[F]]--', 'W': '[[]]FFFF'}",334,0.04
LLGD,"{'F': '+++QFF+-', 'D': 'F', 'Q': 'D[GG[[F]+]]F', 'G': '+F++'}",45,0.0
PW,"{'F': 'F+F-W[OO]', 'G': '[FF[-]FOJ-]', 'W': 'OPGG', 'O': '[]J--F', 'J': '[G]OF-'}",61,0.0
VFN,"{'F': 'ZZ', 'V': '[Z]GVVT', 'Z': 'T', 'T': 'N[FG]', 'N': 'TV[--N]', 'G': '[]+F'}",90,0.0
NF,"{'F': 'FN[FF]B', 'M': '[]FF', 'N': 'B', 'A': '+F+MM', 'B': '[M]+N', 'Y': '[YNAM]A+B'}",60,0.04
WEEW,"{'F': 'A', 'X': '-AEL[EE+]', 'L': '+WX[-WX]', 'A': 'F', 'E': 'WFL+-L-F', 'W': '[]'}",90,0.0
KY,"{'D': '[[]-D]FKFK', 'K': '+K', 'L': '[]KFD-FL+', 'G': '-+', 'Y': '[[L]-]GLG'}",36,0.06
IFF,"{'F': '+', 'I': '[+V]F[F]-F', 'V': 'V[[+-II]-F]'}",200,0.1
W,"{'F': 'FFSLFF-', 'W': 'U[-]UF+F', 'U': 'W[FSS-]+S+', 'S': '-LNFWF', 'L': '[UF[F]W]L'}",36,0.0
OF,"{'F': 'B', 'O': 'A[F]B-AA-', 'A': 'GF', 'B': 'O[GF-[]G-]', 'G': 'FFFAB-FFF'}",60,0.02
HHRR,"{'F': '+FHF++', 'Z': 'Z[+R]ZF', 'H': 'FF++ZZ-'}",36,0.08
PY,"{'F': '[]RFFRP-+-', 'Y': 'R', 'R': '[]RR+RF+P', 'P': '[F-P]F'}",45,0.0
FEE,"{'F': 'FE-F++-F', 'E': '-'}",60,1.0
EYF,"{'F': '[]E-', 'Y': '-', 'E': '+[F]FF'}",47,0.02
M,"{'F': '[-]F', 'M': 'F[U]U', 'D': '[-[]FFDUM]F', 'U': '[[D+]-F+-]'}",45,0.12
ZZM,"{'Z': '[[[][F+Z]FF]]', 'M': '[[]]F'}",90,0.02
FFC,"{'F': '[]+FF+FF', 'C': '+'}",94,0.1
JSCC,"{'F': 'FS--CSFF', 'C': '[SCFF[]F]', 'G': '+--+GJ', 'S': '-', 'J': 'CCFSFFF+'}",90,1.0
FFR,"{'F': 'F-', 'R': 'F--F+RFF'}",60,0.08
FFDD,"{'F': '[]E--', 'D': '-F-F', 'E': '[]D'}",36,0.2
ZEZZ,"{'F': '[[+FB]-B]', 'B': 'FFFZB', 'E': '[[]]+BF', 'Z': '[F]E[E[--]+]'}",101,0.0
FFFG,"{'F': '-G', 'G': '[F]GG--G'}",109,0.04
FLL,"{'F': 'F', 'D': '[-]L+', 'L': '[]FL+FD'}",45,0.12
FLFF,"{'F': 'L+-L', 'L': 'FF-'}",319,0.02
I,"{'F': 'IFPF', 'P': 'F-IZ', 'Z': '[K]-+-Z+FK', 'I': '[+]F+ZZK', 'K': '-[+]K'}",207,0.06
RR,"{'F': 'WW-+FE+-', 'R': 'FRRFE+', 'E': '[RFWR+]', 'W': '[]FFFE'}",60,0.0
DEF,"{'F': 'K-+--K', 'I': 'FKK+', 'A': 'FI[DKI]', 'K': 'F', 'D': 'ADE[AK]-', 'E': 'A+FADFFK'}",90,0.04
FBF,"{'F': '[]OZ', 'K': 'KZ', 'Z': 'FKZ', 'O': 'FZF--KOZB'}",158,0.04
S,"{'F': '[-][SS-]T', 'T': 'FF-FB+GT', 'G': 'G-[-FS]', 'B': '[T]FFS', 'S': 'BBGGFF'}",36,0.04
TJ,"{'F': '[]-[F-]+', 'J': 'JF+T++TF', 'T': '[JT+T]J'}",60,0.0
FFFJ,"{'F': '[[[-J]+F]][F]', 'J': '+F'}",60,0.0
FVB,"{'F': 'WF', 'T': 'W[-F]-D', 'W': '+F', 'D': 'V[BWFV]', 'B': '[][-TWT][-]-', 'V': 'FBB'}",236,0.02
BBB,"{'F': 'FFB-+++', 'B': 'FF[-F]'}",17,0.04
LF,"{'F': 'QF', 'L': '+IFI-[-LI]', 'Q': 'I[L]I', 'G': '[]', 'I': '[]-QGQ'}",60,0.02
H,"{'F': '+F', 'Y': '[]YFFYYFR-', 'H': 'HY', 'R': '[F]HH'}",36,0.08
AA,"{'F': '[]H', 'A': '[[[]F[]H]-FF]', 'H': 'A[FA-]FA'}",252,0.02
NGFX,"{'F': 'F-NNY+', 'Y': 'X', 'N': '-F+FGAGF', 'X': 'G[N]YF', 'G': 'G-', 'A': '[AAFNFY]'}",140,0.04
MJS,"{'J': '[MMFMFJ]-', 'P': 'F-+P', 'S': 'S', 'M': 'S+MP-MF+'}",118,0.0
OII,"{'F': 'N', 'I': '[N-]K', 'K': 'F-OFF', 'O': '[-]NII', 'N': 'NF+'}",60,0.02
F,"{'F': '-FU-FFF', 'U': '[+]FUF+-U'}",60,0.22
X,"{'F': '[LFX-+]X', 'C': '+CFRF[F]', 'X': '[XR]CCF-FL', 'R': 'FFLFF', 'L': 'XXF'}",36,0.0
VKF,"{'F': '+FB[K]', 'B': 'T', 'K': '[BB]+T', 'T': 'F[TFV]-FFK', 'V': '[B]TKTVBF'}",71,0.0
QQP,"{'F': '[+F-Q]FQ', 'P': 'F[P[F]]-FQF'}",60,0.0
Z,"{'F': 'FT+', 'T': 'F-+FGTF', 'G': '[FF]', 'Z': 'GGGG+TFGG'}",197,0.04
AFD,"{'F': 'FDF', 'D': '-+F--+', 'A': 'F'}",36,0.04
SSS,"{'F': 'S', 'S': 'FQ+', 'Q': 'FFQFF'}",162,0.02
FF,"{'F': 'F-+-BF', 'B': 'FF[+]-'}",90,0.1
FX,"{'F': 'FFFXWJX', 'W': 'JJJF', 'X': 'X-W-+J', 'J': 'F'}",90,0.0
RCFB,"{'F': '+RF', 'D': 'CF+D-', 'G': 'FF-C+F', 'B': 'C+CFF', 'C': 'GG', 'R': 'DD-FC+'}",90,0.06
FFNJ,"{'F': '[Y][P]NY-F', 'J': '-', 'P': 'J-', 'N': 'F+N+NYF'}",60,0.04
YCMY,"{'F': 'TFF[CM]', 'Y': 'TFFFM', 'T': 'E[FF+M]C+', 'C': 'FCFYE-', 'E': '-+[F]T'}",60,0.02
F,"{'F': 'S[FSSFFFF]', 'S': '[]F-[S+-F]-'}",60,0.06
FRRL,"{'F': '[[F]Z]+Z', 'A': 'LL--F-F+', 'L': '-LRF', 'Z': '[O]-AR+-R', 'O': '+RFRFZ', 'R': 'R+FFA'}",90,0.0
